,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
19694,Derby Textile Corp.,Brooklyn,1920,Office,Office,95,64.6,1354319.9,1005526.5,157.1,388.2
19724,ALM01850O 1850 Ocean Ave,Brooklyn,1931,Multifamily Housing,Multifamily,100,108.6,3752400.2,405483.5,233.6,4162.2
19725,ZAL00785D 785 Dekalb Avenue,Brooklyn,2015,Multifamily Housing,Multifamily,100,82.9,24384312.42738699,1810207.7,153.3,16217.966089617938
19748,4901 Realty Associates,Brooklyn,1935,Residential Care Facility,Other,100,99.7,3091700.0,550247.8,210.8,3310.3
19749,ABC Realty Co LLC,Brooklyn,1941,Multifamily Housing,Multifamily,100,112.6,3309100.1,670819.9,232.6,2779.8
19753,Safran Realty Corp,Brooklyn,1935,Multifamily Housing,Multifamily,100,135.6,2450099.8,281322.4,164.2,16217.966089617938
19754,1880 East 4th St Rlty,Brooklyn,1927,Multifamily Housing,Multifamily,100,186.5,3703700.1,838778.7,278.0,6538.0
19755,Elso Realty Co LLC,Brooklyn,1937,Multifamily Housing,Multifamily,100,124.0,3698300.1,481622.2,237.2,2117.1
19756,Beth Hamedrash Shaare,Brooklyn,1926,Multifamily Housing,Multifamily,100,134.3,3337700.1,475259.6,217.5,2895.7
19757,Baum 227 Realty LLC,Brooklyn,2008,Multifamily Housing,Multifamily,100,127.6,311900.0,1044823.3,105.1,534.9
19767,1420 Ocean,Brooklyn,1941,Multifamily Housing,Multifamily,100,127.7,5894199.9,805782.5,381.3,3235.2
19774,Brighton Realty Associates 2964,Brooklyn,1941,Multifamily Housing,Multifamily,100,88.0,2594600.0,457652.0,176.6,3848.6
19778,RIZARO AVENUE N LLC,Brooklyn,1928,Multifamily Housing,Multifamily,100,177.8,3476600.1,690695.7,243.2,6885.7
19780,RIZARO TOWER 1716 LLC,Brooklyn,1931,Office,Office,100,85.5,24384312.42738699,781541.6,66.2,16217.966089617938
19781,United Talmudical Academy 5411-FHP,Brooklyn,1922,K-12 School,SpecialPurpose,100,148.2,1470499.9,1989175.3,246.6,16217.966089617938
19782,United Talmudical Academy 1348-53,Brooklyn,1977,K-12 School,SpecialPurpose,100,182.0,5257499.9,478912.5,319.8,533.5
19783,Halt  Mgmt 458 E 51,Brooklyn,1940,Multifamily Housing,Multifamily,100,144.0,3804899.9,785937.4,268.7,16217.966089617938
19784,2150 BEDFORD LLC,Brooklyn,1923,Multifamily Housing,Multifamily,100,111.3,2429399.9,409006.7,163.7,1879.3
19785,Berkeley Mills Partners LLC,Brooklyn,1931,Multifamily Housing,Multifamily,100,120.2,2946799.6,376100.7,188.4,16217.966089617938
19786,Wishbone Properties LLC,Brooklyn,1931,Multifamily Housing,Multifamily,100,125.9,3341000.0,591044.4,227.5,4113.8
19787,Carrol St Associates,Brooklyn,1927,Multifamily Housing,Multifamily,100,186.1,3025200.0,901973.4,237.1,16217.966089617938
19790,ADI: 60 Turner Place,Brooklyn,1961,Multifamily Housing,Multifamily,100,80.4,6408499.9,2007171.6,541.1,5356.8
19797,507 Flatbush Avenue,Brooklyn,1930,Office,Office,90,152.1,949800.0,1219513.4,153.7,386.5
19799,349 Dino Realty Associates LLC,Brooklyn,1924,Multifamily Housing,Multifamily,100,42.3,1345575.7,39881.0,74.8,1993.6
19800,5805 7 AVENUE,Brooklyn,2006,Multifamily Housing,Multifamily,100,77.7,1648500.0,588132.1,137.4,2348.6
19803,Sterling Atrium Corp,Brooklyn,1920,Multifamily Housing,Multifamily,100,67.7,776100.0,380675.4,73.5,668.8
19804,Bertuna: 535 Ocean Parkway,Brooklyn,1963,Multifamily Housing,Multifamily,100,105.0,6481499.8,1236478.3,449.0,8970.2
19805,Bertuna: 8650 Bay Parkway,Brooklyn,1927,Multifamily Housing,Multifamily,100,86.8,3987699.9,566308.7,259.8,6329.3
19806,Bertuna: 275 Bay 37th Street,Brooklyn,1964,Multifamily Housing,Multifamily,100,124.1,5926600.0,1784451.7,465.9,16217.966089617938
19808,Caro: 390 Wythe Ave,Brooklyn,1900,Multifamily Housing,Multifamily,100,153.8,2863200.3,2293676.3,346.3,1833.5
19813,31 Washington Street,Brooklyn,1921,Multifamily Housing,Multifamily,100,100.4,1499600.0,651768.0,134.8,231.9
19818,170 Parkside Avenue,Brooklyn,1916,Multifamily Housing,Multifamily,100,87.3,577100.0,343616.1,220.2,2114.8
19819,218 74th Street,Brooklyn,1925,Multifamily Housing,Multifamily,100,94.8,2787000.1,368332.4,179.2,2429.3
19820,866 Coney Island Avenue,Brooklyn,1930,Multifamily Housing,Multifamily,100,226.8,6526400.0,671732.3,403.5,4331.4
19821,8678 Bay Parkway,Brooklyn,1915,Multifamily Housing,Multifamily,100,118.2,2617600.0,325229.1,166.6,3170.9
19823,601 Ocean Parkway,Brooklyn,2008,Multifamily Housing,Multifamily,100,151.8,3231799.7,1314921.1,283.0,1795.2
19834,Birnridge House Inc,Brooklyn,1936,Multifamily Housing,Multifamily,100,114.4,3372900.1,481350.8,219.9,1389.1
19835,Waldorf Realty,Brooklyn,1927,Mixed Use Property,Other,95,73.6,24384312.42738699,754200.9,63.9,619.8
19845,Shirben Ocean 2249 LLC,Brooklyn,1938,Multifamily Housing,Multifamily,100,85.6,2211199.8,423888.4,153.3,1915.2
19846,7123 4th Avenue,Brooklyn,1950,Multifamily Housing,Multifamily,100,114.8,1991599.9,363187.7,144.3,1651.0
19849,"DRENIS PROPERTIES LLC, 35 Stratford Rd",Brooklyn,1925,Multifamily Housing,Multifamily,100,121.3,2619599.9,428185.3,175.4,4066.6
19850,"DRENIS DEVELOPMENTS, 905 43rd Street",Brooklyn,1922,Multifamily Housing,Multifamily,100,113.8,2412199.7,558694.1,175.4,16217.966089617938
19852,170 EAST 17TH LLC,Brooklyn,1917,Multifamily Housing,Multifamily,100,80.1,2582600.0,404454.9,171.4,16217.966089617938
19853,837-754  E 22ND ST REALTY,Brooklyn,1924,Multifamily Housing,Multifamily,100,139.1,3081299.9,434219.3,200.4,16217.966089617938
19854,65 WILLOUGHBY REALTY LLC,Brooklyn,1928,Multifamily Housing,Multifamily,100,106.1,1808900.1,371836.9,127.6,16217.966089617938
19855,759 46TH STREET PROPERTIES,Brooklyn,1927,Multifamily Housing,Multifamily,100,121.6,2801099.8,420029.3,184.4,16217.966089617938
19856,1973 81ST REALTY COMPANY,Brooklyn,1926,Multifamily Housing,Multifamily,100,143.5,4488399.8,727252.4,310.2,16217.966089617938
19862,1635 UNION ST LLC,Brooklyn,1922,Multifamily Housing,Multifamily,100,120.3,3074299.9,357061.6,193.5,3109.7
19863,322 LINDEN BLVD REALTY,Brooklyn,1922,Multifamily Housing,Multifamily,100,130.3,3618199.7,406134.1,226.6,16217.966089617938
19870,Nordstrand Flats 292 Midwood LLC,Brooklyn,1926,Multifamily Housing,Multifamily,100,131.5,3020400.1,517200.8,204.2,16217.966089617938
19890,G&G REALTY CORP,Brooklyn,1928,Multifamily Housing,Multifamily,100,126.0,4018699.7,466129.4,252.9,5205.7
19897,Kaled: 601 E 18th St,Brooklyn,1964,Multifamily Housing,Multifamily,100,43.7,24384312.42738699,1176640.2,126.4,3730.5
19904,Livingston: 768 ST MARKS AVENUE,Brooklyn,1929,Multifamily Housing,Multifamily,100,29.2,24384312.42738699,852248.6,72.2,16217.966089617938
19905,Taube: 205 EAST 17TH ST,Brooklyn,1930,Multifamily Housing,Multifamily,100,36.5,24384312.42738699,880574.7,74.6,6238.1
19908,Carriage House: 2507 SNYDER AVENUE,Brooklyn,1988,Multifamily Housing,Multifamily,100,36.9,24384312.42738699,952456.2,80.7,16217.966089617938
19921,Metropolitan Homes: 2100 Bedford,Brooklyn,1990,Multifamily Housing,Multifamily,100,52.4,24384312.42738699,1628184.7,137.9,16217.966089617938
19923,Sun Sun Group : 467 Keap Street,Brooklyn,2009,Multifamily Housing,Multifamily,100,53.4,24384312.42738699,1543394.4,130.7,865.5
19925,Central UTA: 762 Wythe,Brooklyn,1910,K-12 School,SpecialPurpose,100,94.0,734200.0,4927929.1,456.3,2887.5
19935,Yeshivah of Flatbush,Brooklyn,1950,K-12 School,SpecialPurpose,100,83.5,2466500.0,3363976.1,415.9,16217.966089617938
19936,YE Realty,Brooklyn,1937,Multifamily Housing,Multifamily,100,138.7,5223800.2,788165.2,344.2,6942.4
19937,144 Spencer Realty Corp,Brooklyn,1937,Mixed Use Property,Other,100,105.2,1971500.0,4790369.4,510.4,16217.966089617938
19938,Kingsbrook Realty LLC,Brooklyn,1930,Multifamily Housing,Multifamily,100,126.5,4097600.4,721965.2,278.8,5123.8
19939,G & J Realty LLC,Brooklyn,1928,Restaurant,Other,100,108.0,1759800.1,589428.6,143.4,1417.6
19940,"1602 West 10th Street, LLC",Brooklyn,1931,Multifamily Housing,Multifamily,100,97.8,3027300.0,457361.2,199.5,16217.966089617938
19941,"Rose 1 Realty, LLC",Brooklyn,1941,Multifamily Housing,Multifamily,100,99.3,3249700.0,482983.1,213.5,16217.966089617938
19942,"175 East 52nd Street, LLC",Brooklyn,1929,Multifamily Housing,Multifamily,100,129.6,3374000.2,725928.3,240.7,2604.8
19947,837-754 EAST 23RD ST REALTY,Brooklyn,1924,Multifamily Housing,Multifamily,100,129.6,2653100.1,486441.6,182.1,16217.966089617938
19949,1087-1095 Flushing Ave,Brooklyn,1931,Multifamily Housing,Multifamily,100,100.5,1294200.0,2399173.1,271.9,4007.3
19951,Chiel Kurz,Brooklyn,1926,Multifamily Housing,Multifamily,100,145.6,3384800.2,1226777.1,283.7,4353.3
19952,5118 14th Ave Associates,Brooklyn,1934,Multifamily Housing,Multifamily,100,107.2,24384312.42738699,466402.1,228.2,1599.3
19953,1472 Realty Co. LLC,Brooklyn,1935,Multifamily Housing,Multifamily,100,120.6,2558199.9,513393.4,179.4,1850.9
19954,LBH Equities Inc,Brooklyn,1933,Multifamily Housing,Multifamily,100,80.1,2407599.8,402184.3,161.9,2813.0
19956,Yeshiva of Flatbush Joel Braverman HS,Brooklyn,1922,K-12 School,SpecialPurpose,100,95.3,8300.0,3738021.7,317.0,16217.966089617938
19971,1381 Myrtle Avenue,Brooklyn,1931,Multifamily Housing,Multifamily,100,73.3,426100.0,719691.6,83.6,1860.4
19974,762-770 60th Street,Brooklyn,1917,Multifamily Housing,Multifamily,100,162.6,2011900.0,1254288.0,213.1,32066.1
19988,1111 Pennsylvania Avenue,Brooklyn,1965,Supermarket/Grocery Store,Other,100,373.0,1328752.0,3730385.0,386.5,16217.966089617938
19990,49 Bogart Street LLC,Brooklyn,1946,Office,Office,95,190.4,1862299.9,1993487.8,267.7,1298.3
19992,304 Boerum Street LLC,Brooklyn,1929,Office,Office,100,84.6,24384312.42738699,1227146.6,103.9,1060.0
19993,148 North 10th Street LLC,Brooklyn,2009,Multifamily Housing,Multifamily,95,55.2,741700.1,446486.3,77.2,567.1
19998,TRI01195O 1195 Ocean Parkway,Brooklyn,2007,Multifamily Housing,Multifamily,100,91.3,1141400.0,624264.9,113.5,639.6
20001,Sterling Estates-1291,Brooklyn,1923,Multifamily Housing,Multifamily,95,168.0,1917600.1,929245.7,180.6,3069.2
20026,"v&f crisci, llc",Brooklyn,1927,Convenience Store without Gas Station,Other,100,190.1,447100.0,1565980.0,156.4,39.2
20031,Abro - 264 Avenue O,Brooklyn,1931,Multifamily Housing,Multifamily,100,125.8,3435023.5,374777.1,214.2,16217.966089617938
20039,895 McDonald Ave,Brooklyn,1933,Mixed Use Property,Other,100,58.5,392200.0,554492.7,67.8,276.4
20044,All Star Moving and Storage Inc,Brooklyn,1929,Self-Storage Facility,Other,100,46.1,24384312.42738699,575948.2,48.8,21.8
20057,Venture: 85-02 Fort Hamilton Parkway,Brooklyn,1931,Multifamily Housing,Multifamily,100,32.3,24384312.42738699,680798.8,57.7,16217.966089617938
20058,EM Holding: 34-52 Carroll Steet,Brooklyn,1986,Multifamily Housing,Multifamily,100,34.9,24384312.42738699,491919.8,41.7,16217.966089617938
20065,CRE: 545 Broadway,Brooklyn,1931,Multifamily Housing,Multifamily,100,27.5,24384312.42738699,632812.3,53.6,16217.966089617938
20066,John Psaras: 1662 Cropsey Ave,Brooklyn,1926,Multifamily Housing,Multifamily,100,49.3,24384312.42738699,805224.7,68.2,16217.966089617938
20070,Brooklyn Home : 105 Lexington Ave,Brooklyn,1930,Multifamily Housing,Multifamily,100,365.9615532989144,24384312.42738699,5425836.0760790175,3694.476402518561,1471.6
20072,Beach Haven Group: 2676 W 3rd St,Brooklyn,1951,Multifamily Housing,Multifamily,100,39.1,24384312.42738699,1474697.3,124.9,16217.966089617938
20074,John Psaras: 302 Marine Ave,Brooklyn,1926,Multifamily Housing,Multifamily,100,42.0,24384312.42738699,575943.7,48.8,16217.966089617938
20075,CCM: 286 STANHOPE,Brooklyn,2009,Multifamily Housing,Multifamily,100,77.3,24384312.42738699,846005.4,71.6,16217.966089617938
20086,Crosstown: 812 Snediker Ave,Brooklyn,1960,Multifamily Housing,Multifamily,100,21.1,24384312.42738699,384231.5,32.5,16217.966089617938
20095,Gilman: 142 SOUTH 9 STREET,Brooklyn,1915,Multifamily Housing,Multifamily,100,33.9,24384312.42738699,379602.1,32.1,16217.966089617938
20099,Brighton Tower II LLC: 3015 Brighton 6th,Brooklyn,2009,Multifamily Housing,Multifamily,100,42.4,24384312.42738699,862477.9,73.0,16217.966089617938
20100,Gilman: 190 SOUTH 8 STREET,Brooklyn,1917,Multifamily Housing,Multifamily,100,57.7,24384312.42738699,571325.2,48.4,16217.966089617938
20105,Sloyer: 185 Broadway,Brooklyn,1900,Multifamily Housing,Multifamily,100,73.8,24384312.42738699,1281988.4,108.6,16217.966089617938
20115,Shmaya Glick: 555 Kingston Ave,Brooklyn,1927,Multifamily Housing,Multifamily,100,64.7,24384312.42738699,751778.0,63.7,16217.966089617938
20117,Shmaya Glick: 362 Linden Blvd,Brooklyn,1924,Multifamily Housing,Multifamily,100,49.0,24384312.42738699,673964.2,57.1,16217.966089617938
20118,NANYANG REALTY CORP: 200 Sterling,Brooklyn,1924,Multifamily Housing,Multifamily,100,28.6,24384312.42738699,389723.7,33.0,16217.966089617938
20121,BPC: 99 Clinton St,Brooklyn,1900,Multifamily Housing,Multifamily,100,271.9,24384312.42738699,2691353.9,227.9,16217.966089617938
20125,IJ Litwak Realty Ltd Ptr: 1000 Shepherd Ave,Brooklyn,1959,Multifamily Housing,Multifamily,100,48.8,24384312.42738699,662018.8,56.1,16217.966089617938
20129,Shmaya Glick: 546 Midwood St,Brooklyn,1927,Multifamily Housing,Multifamily,100,234.0,24384312.42738699,2718096.5,230.2,16217.966089617938
20134,John Psaras: 210 Marine Ave,Brooklyn,1935,Multifamily Housing,Multifamily,100,27.1,24384312.42738699,417087.5,35.3,16217.966089617938
20135,John Psaras: 1405 71st St,Brooklyn,1914,Multifamily Housing,Multifamily,100,29.1,24384312.42738699,277854.0,23.5,16217.966089617938
20139,John Psaras: 8419 19th Ave,Brooklyn,1928,Multifamily Housing,Multifamily,100,28.2,24384312.42738699,387896.9,32.9,16217.966089617938
20140,John Psaras: 1938 82nd St,Brooklyn,1928,Multifamily Housing,Multifamily,100,28.8,24384312.42738699,370388.7,31.4,16217.966089617938
20141,John Psaras: 2006 Benson Ave,Brooklyn,1920,Multifamily Housing,Multifamily,100,26.4,24384312.42738699,378436.0,32.0,16217.966089617938
20142,John Psaras: 1204 Neptune Ave,Brooklyn,1961,Multifamily Housing,Multifamily,100,73.8,24384312.42738699,1056180.2,89.4,16217.966089617938
20143,CCM: 184 NOLL,Brooklyn,2009,Multifamily Housing,Multifamily,100,96.9,24384312.42738699,1376951.0,116.6,16217.966089617938
20144,3047 BRIGHTON 6 STREET,Brooklyn,2006,Multifamily Housing,Multifamily,100,106.3,24384312.42738699,1804846.4,152.9,16217.966089617938
20145,Newport 3-03616-0001,Brooklyn,1986,Multifamily Housing,Multifamily,100,65.3,1522400.0,1904916.5,242.2,8350.5
20150,100 Grand Ave,Brooklyn,1946,Residence Hall/Dormitory,Other,100,81.4,1093700.0,351268.8,93.0,91.2
20154,421 Degraw LLC,Brooklyn,1881,Multifamily Housing,Multifamily,100,78.2,4537313.9,429390.5,277.4,3003.3
20155,934 Carroll St,Brooklyn,1926,Multifamily Housing,Multifamily,100,118.1,24384312.42738699,27671.2,443.8,5837.0
20156,8224 Bay Parkway,Brooklyn,1939,Multifamily Housing,Multifamily,100,0.5,24384312.42738699,8079.5,0.7,421676.9
20157,1544 Park Place,Brooklyn,1928,Multifamily Housing,Multifamily,100,71.2,2122152.0,63264.4,121.9,327945.9
20158,161 Woodruff,Brooklyn,1997,Multifamily Housing,Multifamily,100,22.5,24384312.42738699,227708.1,23.0,243311.4
20159,64-79 W 9th,Brooklyn,2001,Multifamily Housing,Multifamily,100,8.6,24384312.42738699,99594.3,9.7,102782.3
20160,349 Suydam,Brooklyn,1931,Manufacturing/Industrial Plant,Other,100,5.0,24384312.42738699,77566.4,6.6,31754.8
20168,Windsor Realty LLC,Brooklyn,1931,Multifamily Housing,Multifamily,100,76.3,1978100.0,414775.8,150.4,16217.966089617938
20174,Liberty Apartments: 119 Fountain Ave,Brooklyn,2010,Multifamily Housing,Multifamily,100,105.4,1963400.0,912976.6,181.6,3520.3
20175,Myrtle Avenue Apts: 854 Myrtle Avenue,Brooklyn,2007,Multifamily Housing,Multifamily,100,114.9,2118099.9,957052.6,193.6,4300.2
20176,Frost Street Apts: 59 Frost Street,Brooklyn,2015,Multifamily Housing,Multifamily,100,77.9,1553100.1,673040.6,139.5,16217.966089617938
20177,Putnam Court: 40 Putnam Avenue,Brooklyn,2013,Multifamily Housing,Multifamily,100,98.7,2312400.5,730830.0,184.7,16217.966089617938
20178,Rugged Cross Apts: 12 Patchen Ave,Brooklyn,2008,Multifamily Housing,Multifamily,100,106.2,2355799.9,992878.6,209.2,3836.5
20191,CONG YESHIVA SHEARITH,Brooklyn,1927,Worship Facility,Other,100,201.8,1088683.3,1495407.0,184.5,16217.966089617938
20194,ALL00392S 392 St. Mark's Ave,Brooklyn,2005,Multifamily Housing,Multifamily,100,113.6,24384312.42738699,1100396.2,93.2,835.3
20199,Paulette Properties Ltd.,Brooklyn,1929,Self-Storage Facility,Other,100,46.1,24384312.42738699,575948.2,48.8,21.8
20200,500 Brightwater Court - 40516,Brooklyn,1967,Multifamily Housing,Multifamily,100,109.6,12881936.0,3131884.4,949.5,16217.966089617938
20205,170 S PORTLAND AVE - 44344,Brooklyn,1974,Multifamily Housing,Multifamily,100,114.5,20922633.7,5440911.4,1572.1,16217.966089617938
20206,225 AVENUE T - 44348,Brooklyn,1960,Multifamily Housing,Multifamily,100,168.7,11872674.7,2415292.0,835.2,7595.7
20210,The Skillman Street,Brooklyn,2003,Multifamily Housing,Multifamily,100,37.2,24384312.42738699,396069.0,33.5,2078.7
20217,Halstead - 939 Union Street,Brooklyn,2003,Multifamily Housing,Multifamily,100,88.2,1530022.3,975944.1,163.9,1799.1
20223,Rocklyn: 6120 Bay Pkwy,Brooklyn,1938,K-12 School,SpecialPurpose,100,125.5,24384312.42738699,701742.2,192.4,16217.966089617938
20226,Rocklyn: 230 Hendrix St,Brooklyn,1958,K-12 School,SpecialPurpose,100,47.4,24384312.42738699,512308.5,43.4,16217.966089617938
20228,Rocklyn: 284 Avenue T,Brooklyn,1925,Worship Facility,Other,100,97.1,24384312.42738699,550479.0,211.7,16217.966089617938
20230,Rocklyn: 309 Central Ave,Brooklyn,1909,Worship Facility,Other,100,39.4,24384312.42738699,150466.0,98.6,16217.966089617938
20231,Rocklyn: 11 Catherine St,Brooklyn,1969,K-12 School,SpecialPurpose,100,29.9,24384312.42738699,369650.2,31.3,16217.966089617938
20234,Rocklyn: 385 Avenue W,Brooklyn,1951,K-12 School,SpecialPurpose,100,48.1,24384312.42738699,610359.7,51.7,16217.966089617938
20235,Rocklyn: 432 Lincoln Rd,Brooklyn,1937,Worship Facility,Other,100,37.3,24384312.42738699,486817.1,41.2,16217.966089617938
20236,Rocklyn: 2030 E 69th St,Brooklyn,1961,K-12 School,SpecialPurpose,100,86.6,24384312.42738699,564763.3,134.6,16217.966089617938
20237,Rocklyn: 130 Montrose Ave,Brooklyn,1910,Worship Facility,Other,100,9.2,24384312.42738699,373332.3,31.6,16217.966089617938
20239,Rocklyn: 5724 13th Ave,Brooklyn,1900,Worship Facility,Other,100,14.4,24384312.42738699,156500.6,13.3,16217.966089617938
20240,Rocklyn: 401 97th St,Brooklyn,1958,Worship Facility,Other,100,61.1,24384312.42738699,965019.1,81.7,16217.966089617938
20241,Rocklyn: 1677 Canarsie Rd,Brooklyn,1940,Worship Facility,Other,100,26.0,24384312.42738699,349504.6,29.6,16217.966089617938
20242,Rocklyn: 433 Sackett St,Brooklyn,1915,Worship Facility,Other,100,123.3,24384312.42738699,179541.6,295.4,16217.966089617938
20262,421 Crown Street,Brooklyn,1923,Multifamily Housing,Multifamily,100,102.9,24384312.42738699,507560.6,288.8,1902.8
20265,Triton Company LP,Brooklyn,1959,Multifamily Housing,Multifamily,100,97.6,4605046.4,973624.6,327.1,3685.7
20266,Lancaster Company LP,Brooklyn,1964,Multifamily Housing,Multifamily,100,101.7,4440368.6,1168629.9,334.8,4015.3
20272,802 Myrtle Avenue,Brooklyn,1931,Multifamily Housing,Multifamily,100,38.1,319100.0,446841.8,54.8,16217.966089617938
20289,HPHW Realty Corp,Brooklyn,2021,Retail Store,Retail,0,6.0,24384312.42738699,67540.5,5.7,4.8
20291,190111 Flatlands,Brooklyn,2015,Self-Storage Facility,Other,85,15.2,235765.5,183303.9,28.0,16.6
20292,190106 Ebbets Field,Brooklyn,2008,Self-Storage Facility,Other,90,25.5,208233.2,306141.7,37.0,22.4
20293,190107 Crown Heights,Brooklyn,2008,Self-Storage Facility,Other,85,25.6,235904.4,306959.6,38.5,10.5
20300,SEC00015J 15 Jackson Street,Brooklyn,2014,Multifamily Housing,Multifamily,100,77.1,24384312.42738699,1035048.7,87.7,1061.1
20301,Pyramid -1322 44th St.,Brooklyn,1927,Multifamily Housing,Multifamily,100,143.5,2542799.6,315322.1,182.2,5698.6
20302,Keron Realty Corp,Brooklyn,1928,Multifamily Housing,Multifamily,100,92.3,2712700.0,20099.8,145.8,16217.966089617938
20307,St Matthew Roman Catholic Church,Brooklyn,1910,Worship Facility,Other,100,186.7,2377900.1,501227.2,168.8,89.2
20310,St Sylvester School,Brooklyn,1930,K-12 School,SpecialPurpose,5,11.2,177060.0,81348.9,16.3,37.4
20319,212 North 9th Street,Brooklyn,2014,Multifamily Housing,Multifamily,100,114.6,974100.0,812821.3,120.6,239.4
20321,1256 Plaza LLC,Brooklyn,2014,Multifamily Housing,Multifamily,100,124.4,1269900.0,673629.3,124.5,712.9
20322,685 Nostrand Avenue,Brooklyn,1905,Multifamily Housing,Multifamily,100,139.3,2542700.2,383744.5,169.6,16217.966089617938
20345,SHINDA - 1023 Broadway,Brooklyn,2005,Multifamily Housing,Multifamily,100,213.8,2621000.1,941571.6,219.0,2166.1
20346,SHINDA - 1061 Dean Street,Brooklyn,1910,Multifamily Housing,Multifamily,100,147.2,2670699.7,597715.5,192.5,16217.966089617938
20348,SHINDA - 15 Albany Avenue,Brooklyn,1904,Multifamily Housing,Multifamily,100,217.5,6219300.2,650455.6,385.4,5162.3
20349,SHINDA - 161-167 Clarkson Avenue,Brooklyn,1931,Multifamily Housing,Multifamily,100,98.7,1846799.9,393535.5,131.4,1698.8
20351,SHINDA - 2158 Atlantic Avenue,Brooklyn,2011,Multifamily Housing,Multifamily,100,142.6,2386300.2,941109.6,206.5,3784.4
20354,SHINDA - 305 Decatur Street,Brooklyn,1939,Multifamily Housing,Multifamily,100,152.8,2766299.8,565393.1,194.8,16217.966089617938
20355,SHINDA - 469-475 Alabama Avenue,Brooklyn,1916,Multifamily Housing,Multifamily,100,156.4,3209500.1,506682.0,213.4,2322.7
20356,SHINDA - 500 Montgomery Street,Brooklyn,1925,Multifamily Housing,Multifamily,100,155.6,3293400.4,588299.7,224.8,16217.966089617938
20359,SHINDA - 840 Hegeman Avenue,Brooklyn,1999,Multifamily Housing,Multifamily,100,112.0,2509000.1,738530.5,195.8,3041.6
20360,SHINDA - 92 Tapscott Street,Brooklyn,1930,Multifamily Housing,Multifamily,100,119.4,2607800.1,557264.7,185.7,4333.2
20361,SHINDA - 1169 East New York Avenue,Brooklyn,1926,Multifamily Housing,Multifamily,95,99.0,2516000.4,385407.6,166.3,1543.2
20362,SHINDA - 864 Gates Avenue,Brooklyn,1994,Multifamily Housing,Multifamily,95,159.4,3118600.1,1256954.9,272.1,2562.1
20364,SHINDA - 1939 Park Place,Brooklyn,1910,Multifamily Housing,Multifamily,95,86.0,2438700.1,487496.6,170.8,2868.0
20365,SHINDA - 1920 Union Street,Brooklyn,1925,Multifamily Housing,Multifamily,95,74.5,3900899.7,743635.8,270.2,3046.4
20366,SHINDA - 1933 Union Street,Brooklyn,1930,Multifamily Housing,Multifamily,95,78.2,5157699.7,748166.5,337.3,4486.2
20374,ALL00160H 160 Havemeyer,Brooklyn,1908,Multifamily Housing,Multifamily,100,194.4,2785499.8,1122924.5,243.1,16217.966089617938
20375,ALL00188S 188 S 3rd St,Brooklyn,1924,Multifamily Housing,Multifamily,100,123.4,2246600.1,472460.9,159.3,16217.966089617938
20376,ALL00080L 80 Lexington,Brooklyn,2009,Multifamily Housing,Multifamily,100,33.8,24384312.42738699,343369.3,29.1,1390.6
20382,ALM003109 310 94th Street,Brooklyn,1928,Multifamily Housing,Multifamily,100,131.9,4060599.7,973765.2,298.1,3983.0
20383,"Emmons Development, LLC",Brooklyn,1980,Residence Hall/Dormitory,Other,90,332.1,2754299.9,2858606.1,388.4,16217.966089617938
20384,417 St. John Place,Brooklyn,1922,Multifamily Housing,Multifamily,100,85.7,1838600.1,216820.3,116.0,1155.7
20385,115 BROOKLYN AVENUE,Brooklyn,1900,Multifamily Housing,Multifamily,100,123.9,3061699.7,432477.1,199.2,2533.7
20397,Stellar - 308 Eckford Street,Brooklyn,2006,Multifamily Housing,Multifamily,100,173.3,2644752.5,1241154.8,254.6,1234.3
20398,Renaissance Realty - 97 Boerum,Brooklyn,2013,Medical Office,Office,100,8.5,24384312.42738699,148253.7,12.6,816.8
20413,Cooper Tank,Brooklyn,1919,Manufacturing/Industrial Plant,Other,30,99.4,1176951.8,2352959.4,261.8,2102.0
20455,Chestnut - 1746 President Street,Brooklyn,1925,Multifamily Housing,Multifamily,100,106.9,2082710.0,549042.9,157.1,2736.1
20469,Ganz French Cleaners Corp.,Brooklyn,1935,Office,Office,100,65.6,1002196.5,241892.5,73.7,904.7
20470,Pfizer,Brooklyn,1930,College/University,Other,100,182.6,639000.0,1455804.9,157.2,16.4
20474,20 Ocean Court Associates,Brooklyn,1963,Multifamily Housing,Multifamily,100,123.0,3434499.9,635696.5,236.3,1801.1
20485,POPLAR REALTY LLC,Brooklyn,1957,Multifamily Housing,Multifamily,100,61.6,66700.0,844045.5,75.0,1439.1
20494,439-441 Hicks Street: 439/443 Hicks Street,Brooklyn,1996,Multifamily Housing,Multifamily,100,116.1,3797199.8,410831.7,262.2,16217.966089617938
20495,417 Hicks Street: 417/423/431 Hicks Street,Brooklyn,1996,Multifamily Housing,Multifamily,100,98.4,6389400.2,351026.2,403.6,16217.966089617938
20496,25 Patchen Ave: 25 Patchen Avenue,Brooklyn,1931,Multifamily Housing,Multifamily,100,113.1,2675400.1,511943.0,185.5,2867.3
20497,268 Buffalo Ave: 268 Buffalo Avenue,Brooklyn,1924,Multifamily Housing,Multifamily,100,136.7,2781499.9,581779.1,197.0,3408.1
20499,3900 Shore Parkway,Brooklyn,1960,Senior Care Community,Other,100,252.3,5246400.0,2583173.5,497.4,7547.8
